accel_x_mean,accel_x_std,accel_y_mean,accel_y_std,accel_z_mean,accel_z_std,gyro_x_mean,gyro_x_std,gyro_y_mean,gyro_y_std,gyro_z_mean,gyro_z_std
1.2923900561523436,1.4453537703973973,0.549389474283854,1.6638388675286042,8.884882360839843,1.1338247473024192,-0.13024686082058445,0.23563753354640168,-0.05890597251514704,0.15529469728350423,0.0437264931682854,0.3511720493890005
0.9000488098144531,5.73106400074447,-0.485680908203125,1.9388630608416362,9.288134326171875,2.7828183564518345,-0.24565937465093576,0.44374167674353765,0.06368453301170149,0.14053623463079584,-0.23177477607591,0.3121573386449871
1.0539617736816405,1.0356608179983922,-0.843956085205078,1.2716182286275903,9.415540057373047,1.0332893671801762,-0.20258761786507787,0.1183433059763835,0.03228002629642729,0.09078754802269731,0.03546805955388694,0.2050093565196609
2.206427844238281,4.629873267576722,-0.19700859374999993,1.4116266092479808,8.575175274658204,3.382749096012893,-0.0770457231414727,0.2811981716436714,0.11423627230610647,0.3163506511266662,-0.05877401014349494,0.4475404576849033
1.0650777099609374,2.702574648720207,0.7656314880371091,1.8770297097267274,9.921400665283201,1.422680382381522,-0.16595854321444442,0.1688597093043971,-0.01123900679719358,0.1248015370295574,0.10551914256332127,0.20335328771810626
0.711419921875,1.2534786085075316,0.7343358520507811,2.2511904874088837,9.86034852294922,1.1968195516294544,-0.06541653913963477,0.24390037906036904,0.012162108964278922,0.2400421462394401,-0.18627630740750822,0.3630446286663944
0.08431010131835961,4.728590549793112,0.1918781616210937,2.826379412731894,10.446885176086425,2.746100489432648,-0.17129730935604104,0.22606452985136719,-0.058735944074749184,0.20340460021926202,-0.05881207621224073,0.36439137044418707
1.6116397460937502,1.8814442683553583,-0.8605444824218748,1.1930384037404917,10.22135993041992,1.3248366254272903,-0.18718037654022066,0.2097731728958657,-0.003549660910544628,0.1258593016489417,0.07147856058740135,0.31971017829557974
2.500059576416015,2.073363269757009,0.5433127624511718,2.0435853020978496,9.372102398681639,1.5482991467082836,-0.17291511727773698,0.1929406341556212,0.015683220323264215,0.17538981760480532,0.051332093703693626,0.28423975526453854
2.616862414550781,3.265642793901617,-0.8135155212402344,1.9012078666954906,8.605444824218749,1.8174181500039974,-0.06570203465522821,0.32382835053890036,0.020032268677470353,0.17440428572437144,0.061923977332208856,0.34210479878612715
1.4038572448730469,1.3455220426707786,0.6142837402343752,2.3908115868707016,10.108319409179686,1.9887306472626325,-0.19201476727093558,0.2099047651122881,0.012704550443906365,0.2029492894728117,-0.12469492469401144,0.3771958393005165
0.8080430603027343,2.28286590232115,-0.8345502929687499,2.1677087842936444,9.053502563476561,0.9863570030508435,-0.18278374560008223,0.1621356984127021,-0.020650842294589387,0.1408539679832578,0.054558193029899074,0.315945158032543
1.5835933837890626,2.593421504520927,-0.6645619750976561,1.890502693424852,8.308392803955078,2.7672894029852695,-0.11209505593915596,0.22646544007292585,0.11752898725261708,0.3473279702528486,-0.042957558579620504,0.2640741987618949
1.1324573852539062,2.3917408663746067,-0.34544909667968743,1.2450096695191375,9.059488067626953,1.2238059502040868,-0.22077368220837765,0.2721050237224245,-0.005433931313461091,0.1253772029629746,-0.09165357702266848,0.4622779808966753
0.21103177490234382,3.465808700949149,0.4678954101562501,2.2684040873323754,10.01289337158203,1.596069730199275,-0.12154495750529756,0.2862968750409133,-0.06716757830194099,0.20347268845806313,0.04259593092653554,0.2331691434934859
1.411723907470703,1.1160306340831254,0.2031651123046875,1.293101599906178,10.71832778930664,1.3940408758271254,-0.17213476286844834,0.1977350844680601,-0.06472183338502414,0.09180730718669883,0.1933470796770381,0.17664051043326973
2.086888775634766,1.8452563029047475,-0.32851867065429685,1.555220234208164,9.46291104736328,1.7164364338713864,-0.1644834830505452,0.1530917786558904,0.06567348510366884,0.12229806272216913,0.03793283750517666,0.2733632182551307
1.452767364501953,1.0486127616426641,-0.027533319091796984,1.2845006659600433,9.641108056640627,1.3488774120827307,-0.14852428372887402,0.11614786808928207,-0.02744563556571235,0.13015958723553706,0.04719240872758932,0.15027270855322478
-0.11988109741210941,2.082161051695268,-0.40376500854492176,3.1927472780255046,8.549352099609374,4.557708748625617,-0.14866703148667074,0.33371989325282686,-0.036933603200599734,0.44472589592094786,-0.03633406261785358,0.5807291859981174
3.16064546661377,6.0037779379682314,-0.012142022705078137,1.842629004430317,7.170633972167969,4.071023149455077,-0.2088494861737598,0.17365462698997974,0.028454386387475723,0.2280869294691836,-0.19103456600073157,0.4087108735575835
1.0696950988769534,1.7678438252087993,1.2372892150878907,2.710306856350626,10.022641192626953,2.002790664001174,-0.17469470599160256,0.21912488649115922,-0.007460949474174229,0.19928028815327006,-0.1194893897930251,0.3024507997876157
1.0985965332031247,1.1588557384293787,-0.2016259826660156,1.9367641619381804,9.223148852539063,0.9342298244905359,-0.1941274340863268,0.23314876240119028,0.03343152487598733,0.18512480002224654,-0.04183460955161979,0.23724892411254175
0.3813621215820312,2.1968952351775233,-0.4757620727539062,3.0460066617876227,9.985018023681642,1.8926058118104694,-0.07325814930126691,0.3639681927870725,-0.09920969166870709,0.29552040931162893,0.0008184204780344397,0.27149189246166133
1.3713645080566406,0.6390463230126294,0.14245499877929682,1.7766637408246182,9.104293841552735,1.9468293380376016,-0.15496696586409844,0.3209016319561503,-0.05897385700441036,0.25400951250149406,-0.05622358353752727,0.31472103669747387
1.9716250671386717,1.7683082662748948,0.43095629882812503,1.955725931538146,9.21836044921875,0.7471922869110679,-0.2155586307902048,0.12998748914409536,0.05257875745511816,0.0955231044245951,-0.22064045096776733,0.3150357958384829
