accel_x_mean,accel_x_std,accel_x_max,accel_x_min,accel_x_median,accel_x_q1,accel_x_q3,accel_x_iqr,accel_x_sum_abs,accel_x_sum_squares,accel_x_acf_lag1,accel_x_acf_lag2,accel_x_acf_lag3,accel_x_acf_lag4,accel_y_mean,accel_y_std,accel_y_max,accel_y_min,accel_y_median,accel_y_q1,accel_y_q3,accel_y_iqr,accel_y_sum_abs,accel_y_sum_squares,accel_y_acf_lag1,accel_y_acf_lag2,accel_y_acf_lag3,accel_y_acf_lag4,accel_z_mean,accel_z_std,accel_z_max,accel_z_min,accel_z_median,accel_z_q1,accel_z_q3,accel_z_iqr,accel_z_sum_abs,accel_z_sum_squares,accel_z_acf_lag1,accel_z_acf_lag2,accel_z_acf_lag3,accel_z_acf_lag4,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_x_median,gyro_x_q1,gyro_x_q3,gyro_x_iqr,gyro_x_sum_abs,gyro_x_sum_squares,gyro_x_acf_lag1,gyro_x_acf_lag2,gyro_x_acf_lag3,gyro_x_acf_lag4,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_y_median,gyro_y_q1,gyro_y_q3,gyro_y_iqr,gyro_y_sum_abs,gyro_y_sum_squares,gyro_y_acf_lag1,gyro_y_acf_lag2,gyro_y_acf_lag3,gyro_y_acf_lag4,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min,gyro_z_median,gyro_z_q1,gyro_z_q3,gyro_z_iqr,gyro_z_sum_abs,gyro_z_sum_squares,gyro_z_acf_lag1,gyro_z_acf_lag2,gyro_z_acf_lag3,gyro_z_acf_lag4,prediction,prediction_label,decision_score,confidence_category,evaluation_timestamp
1.651101319885254,0.9186124159987604,2.6695348510742187,-0.0550666381835937,1.7010802795410156,1.1647791076660154,2.571372583007812,1.4065934753417966,13.318943835449218,28.559874714831256,-0.2553649647664767,0.1190501272240594,0.1058990107484243,-0.4066614927219644,0.782006117248535,1.7238048018726069,3.591302490234374,-1.7932570434570312,0.5829881042480469,-0.3100491149902343,1.7112556365966796,2.021304751586914,11.91115325927734,28.66429249898549,-0.5194468825594019,0.4974328231929438,-0.3084361586547714,-0.0310794300176192,8.304587733459472,1.1039320487969242,9.366116894531247,5.674257934570313,8.444349255371094,8.196549383544921,9.056666329956055,0.860116946411134,66.43670186767578,561.4787471286921,0.2327246816001795,-0.2515555548532708,-0.3639481228648379,-0.1849403725408907,-0.0999900460779957,0.2410096800411528,0.4369984692016336,-0.2820505363719081,-0.2137029099388476,-0.2533725118305507,-0.07600842276815,0.1773640890624007,1.969157736219556,0.5446694015057485,0.1409228097702919,-0.3415046948227684,-0.1771557301865827,-0.2234506672314022,-0.0535089970100933,0.1468515012499194,0.185058193207643,-0.2777871366723799,-0.045098774946571,-0.1171435683065659,0.0246810873230495,0.1418246556296155,0.9679249630334964,0.19542860944305,-0.1509740662691027,-0.1960753217167891,0.2286641204635087,-0.3797533410838121,0.1337308577625426,0.2804981097052985,0.5888820834973234,-0.2403491580608985,0.1009226647622675,-0.082869831659578,0.3740800158234411,0.4569498474830191,2.047231243217165,0.7725050549292086,-0.049149643749171,0.0130004708837802,0.0180126141720435,-0.4586115647336178,1,normal_operation,0.4408726400763343,weak_normal,2025-04-03 00:47:01.018787
0.7607575775146485,1.4069615993511748,2.5546131713867184,-2.31758720703125,0.8331821777343751,0.3902548706054687,1.8189947113037108,1.428739840698242,10.831368310546871,20.466344270358174,-0.333857934216782,0.0772853450552187,-0.0045658985943257,-0.1692221419262455,0.2385223403930663,1.3594027070238155,3.086125939941406,-1.7932570434570312,0.2286462585449219,-0.6344634399414062,0.6847416748046875,1.3192051147460937,8.439560852050782,15.238949013842104,-0.1919656581496918,-0.2215178218355877,0.0992190395518479,-0.0264468592699169,8.715193318176269,1.447057957962585,11.250353601074218,5.674257934570313,8.85495484008789,8.330026126098632,9.211690887451171,0.8816647613525408,69.72154654541015,624.3885704550971,0.1661513822156491,0.09849810552003,0.0240611606305917,-0.4890633309322001,-0.1092995790156372,0.2507220088090935,0.4369984692016336,-0.3777105671300705,-0.1983813172686684,-0.2552710570092469,-0.0812044411519499,0.174066615857297,2.0436339997206883,0.5984633893941018,0.3156697335543623,-0.1300962377650882,-0.0686615927926477,-0.0951509387575905,-0.0935616387185509,0.1549260900444798,0.185058193207643,-0.2777871366723799,-0.1203744258913646,-0.2205976266404283,-0.0013989280264076,0.2191986986140206,1.2744900476776913,0.2620469889293673,0.1534003427223929,-0.1110599453117707,-0.3400386112726677,-0.2543766922519032,0.1981981243128293,0.2096422564313914,0.5888820834973234,-0.1199081165492287,0.1731339971730252,0.0846684534078164,0.3086301688736538,0.2239617154658373,1.8531133256480248,0.6658589773021522,0.0006803762958452,-0.1396232631031135,0.0951495723959327,-0.1926949554324738,1,normal_operation,0.9479250160921007,strong_normal,2025-04-03 00:47:01.018787
0.8930372192382812,1.6727739754257174,4.129997863769531,-2.31758720703125,0.8140285644531249,0.4746504791259765,1.20667763671875,0.7320271575927735,11.779472167968748,28.76550598245121,-0.2308141610233335,0.1700735788556688,-0.4855152030703694,0.0388797187748226,0.0939724151611328,1.5345281327817826,3.086125939941406,-1.9105729248046872,-0.4273649963378906,-0.8972270721435547,1.073200894165039,1.9704279663085935,10.319009155273438,18.90885924087968,-0.2116723634049404,0.0091658125109257,-0.1958230643197911,-0.2215366070332327,9.450512503051758,0.7326645834126584,11.250353601074218,8.767566479492187,9.192537274169922,9.119514123535154,9.39245311279297,0.2729389892578151,75.60410002441407,718.7918716969987,-0.0189274261096472,-0.1274903476191904,-0.055668708933583,-0.0519286407912782,-0.1661560109460632,0.2099391505110212,0.1532159267017923,-0.4814977035654585,-0.1836592651812353,-0.279685681851076,-0.0809712864808819,0.198714395370194,1.9327856075329568,0.5734581351263799,-0.7542201592799543,0.4599946139125649,-0.1179019163153001,-0.098346205411698,-0.0506278714318965,0.158276260599212,0.2760551305444466,-0.2564701381747393,-0.0329081164307327,-0.1817607200025392,-0.0082603369178357,0.1735003830847034,1.0581225129266385,0.2209164482799545,0.3331749392094277,-0.0313688564853582,-0.3727911548233625,-0.3008403066604714,-0.0570063170761125,0.3677255941931171,0.2868468610338772,-0.9296875969783536,0.0377044410927019,-0.1357293263716963,0.1689039052836496,0.304633231655346,2.093728946190144,1.1077746624901066,-0.0939687834198633,0.0029340450280395,-0.3287856655900836,-0.0641753683918973,1,normal_operation,1.0685110497997368,strong_normal,2025-04-03 00:47:01.018787
0.843956085205078,1.4000855489966275,4.129997863769531,-1.0223241088867188,0.5207388610839843,0.2262520568847656,1.0492588775634766,0.8230068206787109,8.796296899414061,21.380011346110955,-0.1375246823732216,0.0850285368808206,-0.1061136438237592,0.1606114283500222,-0.8454524612426757,1.691103730176984,1.5275006591796874,-4.580107775878906,-0.2214636535644531,-1.4024036224365233,-0.087388360595703,1.3150152618408202,9.81862100830078,28.596973523518468,-0.0379565881398021,-0.0200039182578319,-0.5552047130775761,-0.0680328225421309,8.904335249328613,1.0921906317286516,9.950302099609374,6.224924316406249,9.085995300292968,8.805275155639649,9.579200842285156,0.7739256866455069,71.2346819946289,643.840532867775,-0.1618769110162005,-0.2262985749975052,-0.2297934216030136,0.0238891337862822,-0.0730440276645718,0.27062746197356,0.2688606435514929,-0.4976186836792993,-0.0001998468609153,-0.2519735838041431,0.149718606635773,0.4016921904399162,1.757320063649252,0.6285972252137073,-0.7142740956828596,0.3712266871609808,-0.4208792229059467,0.4517073336322594,0.078373277288982,0.1613507987427931,0.2892450233648617,-0.2085068915550477,0.0639509954929219,-0.0303767228591379,0.2250941810110243,0.2554709038701623,1.1756324671448826,0.2574116067836239,-0.5149852641595426,-0.2159459542383546,0.4935126985828154,-0.4069613209756251,-0.1765813555238156,0.3433577023971146,0.2868468610338772,-0.9296875969783536,-0.1681378256501406,-0.2376179176283882,0.0079938744366152,0.2456117920650035,2.302901993948243,1.1926038953124298,-0.2910849663158462,-0.1132649762183344,0.1371328164978804,-0.3038744440830903,1,normal_operation,0.33800122337163296,weak_normal,2025-04-03 00:47:01.018787
0.3022679595947266,2.1127418008196575,5.1882349975585935,-2.427720483398437,-0.0754173522949218,-0.8894459167480468,0.6093243225097655,1.4987702392578124,11.425130322265623,36.44035069062599,-0.1084156551345247,0.1129115672029623,-0.4231798641730411,-0.0111259238629016,-0.038905776977539,1.867033605087696,2.0302830078125,-4.580107775878906,0.1041477722167968,-0.1274912384033202,1.0983400115966797,1.2258312499999997,9.442731347656249,27.89862513607189,0.1169340889177807,0.1035890089955831,0.0594443473769948,-0.2179900871294557,8.238148637390136,1.5167387687301888,9.950302099609374,5.442020373535156,8.680178118896483,7.528567120361327,9.469666116333006,1.941098995971679,65.90518909912109,561.340715714417,-0.0735818121068261,-0.4761531045066677,-0.3503568430577328,0.3739351336581997,-0.1742498088131361,0.3010730043373153,0.2688606435514929,-0.5856845337226774,-0.0616860644025476,-0.5075777189149158,0.0282450230093738,0.5358227419242896,2.094261871152585,0.9680635984968926,-0.1783786772123008,-0.1959377606109819,-0.0981989618757003,0.1814930176011488,0.0793058959732537,0.1518754003383808,0.2892450233648617,-0.2085068915550477,0.0470972435557247,0.0108583461097357,0.2162009957002899,0.2053426495905542,1.0621194501449458,0.2348444989125119,-0.3668326375231701,-0.3140422548780019,0.1470404989555513,0.1734170857872583,-0.2585352224041982,0.2862190031485669,0.1582787138449819,-0.7618162338094332,-0.2748560493789543,-0.4247745028756428,-0.0861006892443767,0.338673813631266,2.6145298657356273,1.1900942318955807,0.1645930721154878,0.0050921136936503,-0.0487214131037006,0.0143632997836035,1,normal_operation,0.6631238272245041,strong_normal,2025-04-03 00:47:01.018787
1.1222820281982422,7.5291954102843235,17.446547497558594,-11.18571015625,0.124498486328125,-1.2407950103759764,1.7118541870117188,2.952649197387695,38.31201496582031,463.5864038165063,-0.5744839384788551,0.1947336609268194,-0.0535910281220308,0.0449577293199536,0.0206499893188476,2.0204224859100437,2.480392919921875,-3.6559459350585937,0.6296750366210937,-1.247977615356445,1.464652865600586,2.712630480957031,13.927071057128906,32.66026754903831,0.3491457439341323,-0.0503429624999421,-0.2739318676693222,-0.1743219666415975,9.594763153076173,3.478237799535805,18.155231188964844,5.442020373535156,8.930372192382812,8.03853207397461,9.546879119873044,1.5083470458984358,76.75810522460938,833.260945229983,0.0012158668304148,-0.1269930165354454,-0.1072950914142572,-0.3658518817544373,-0.3649203680314862,0.5210257094027344,0.2800520677627542,-1.5360229729956203,-0.2492756511817855,-0.5495122518969933,-0.0639843033030745,0.4855279485939187,3.6103001580566674,3.237077318902863,-0.6232502136777356,0.226418717015548,-0.0068138129762468,-0.1583817415068106,0.0535423048202458,0.1270835642499902,0.2404823893015087,-0.2145022973825092,0.0638843798726168,0.0108583461097357,0.1228725116528068,0.1120141655430711,0.8680015325758055,0.1521360856635642,-0.1721621574627158,-0.5722452611391299,0.1065255587865185,0.1653783210451317,-0.3522800540785882,0.3326798580142941,0.114845329406039,-0.915298622992446,-0.3078973970502973,-0.539686447901987,-0.1093828485410186,0.4303035993609684,3.047931091440784,1.8782169954401915,0.1810651304528268,-0.1202988132475748,-0.4269024290438308,-0.4386235311787818,1,normal_operation,0.000269761280499603,weak_normal,2025-04-03 00:47:01.018787
1.3922282653808593,7.294922854798074,17.446547497558594,-11.18571015625,1.0319009155273435,-0.0035913024902343,1.8345570220947265,1.8381483245849608,36.28173195800781,441.2335920030453,-0.5077146808664306,-0.0120593535394467,0.0437067564188343,-0.0065335652888772,-0.9011176498413086,1.716980624293148,2.480392919921875,-3.6559459350585937,-0.9181763366699218,-1.7399860565185543,-0.5063736511230469,1.2336124053955078,13.24711778564453,30.080283864428893,-0.0825367643987153,-0.3972908496230631,0.0055686631076643,-0.1588468267402469,10.251672233581544,3.1301848352828063,18.155231188964844,7.180210778808593,9.701305126953123,9.004592443847656,9.916184725952148,0.9115922821044916,82.01337786865234,919.1587255025696,0.0275235052470969,-0.1878528209473069,-0.06506750567015,0.032586856715129,-0.3322620601768976,0.491730990359064,0.2800520677627542,-1.5360229729956203,-0.2298238900526883,-0.3380742730485199,-0.1280352222264541,0.2100390508220657,3.218200616940689,2.8175795481000177,-0.3582715085762814,0.0992640700828841,-0.0488424522333675,-0.0868987245700636,0.0693468607376372,0.1192675618139089,0.2173001534353245,-0.2145022973825092,0.0968591119236547,0.0476967841384709,0.1228725116528068,0.0751757275143359,0.9837794806661164,0.1522699071615988,-0.3030031655205029,-0.1306335626908453,0.1359601896878965,0.0962357852624696,-0.2107385148352695,0.314291520590284,0.1600107199729152,-0.915298622992446,-0.0941278714911444,-0.2699598012865275,-0.0394697550307878,0.2304900462557397,2.0059295586279866,1.145519052399424,-0.1335505981448747,-0.051773702358341,0.0560920984196519,-0.2784663599713212,1,normal_operation,4.5478497050499556e-06,weak_normal,2025-04-03 00:47:01.018787
1.0603320602416992,1.1087767592525235,2.1787235107421874,-1.3862427612304686,1.4018050720214843,0.8319850769042967,1.8345570220947265,1.0025719451904298,11.25514200439453,18.829519838679484,-0.2547404169156147,-0.0780199229394363,0.0532759718774913,-0.3403207702238809,-0.7987655288696289,0.6333895872045321,0.5386953735351562,-1.5394716674804687,-0.9038111267089844,-1.3108254089355469,-0.5123591552734374,0.7984662536621094,7.467514978027344,8.313669914316044,-0.4454330171532902,0.1245255569131892,-0.0977916754759054,-0.284575099253237,9.618705169677732,0.9522145147887228,10.369287390136718,7.180210778808593,9.865307940673826,9.74260510559082,10.075997686767575,0.3333925811767582,76.94964135742187,747.4096129868758,-0.1839842978276155,-0.1145065313766863,-0.1115105142125605,-0.1768189469192289,-0.2257603372140756,0.1068745229139661,-0.0506278714318965,-0.4086202149516495,-0.2298238900526883,-0.2784199850652786,-0.1650068914957997,0.1134130935694789,1.8060826977126052,0.4991191480568082,-0.1953445552263137,-0.1603804225993976,-0.3192349180843123,0.2110052072183865,0.0857009955225459,0.0548287328344404,0.2173001534353245,0.0307764165809687,0.0759418071478448,0.0476967841384709,0.0895313936900907,0.0418346095516198,0.6856079641803676,0.0828068046222871,-0.2172757119834198,-0.4772802087596534,0.2170795661838001,-0.0348967918813722,-0.0661326570579149,0.1745601787445826,0.1600107199729152,-0.4659096484140588,-0.0165872894559766,-0.0861673048646818,0.0108916539198882,0.09705895878457,0.9314196031062864,0.2787582746630435,-0.018963452939021,-0.543881434331097,-0.1302146092817451,0.0033378099606747,1,normal_operation,0.24168434268209937,weak_normal,2025-04-03 00:47:01.018787
1.1156979736328123,0.9147714745990032,2.588131994628906,-0.1604115112304687,1.1923124267578125,0.3274070770263671,1.6418237884521485,1.3144167114257812,9.246406811523435,16.65271055286719,-0.5432625947452966,-0.0271109406200015,0.2739187990423575,-0.3306914822565563,-0.3238157745361328,0.8252113221267755,0.7398083129882812,-1.3862427612304686,-0.4548983154296875,-1.0576385833740234,0.6075286712646484,1.6651672546386718,6.536170532226563,6.286643056037253,0.171619338403918,-0.0437024895739457,-0.2027472988535681,-0.1357780832684911,9.88895068206787,0.8859637519898055,11.034875451660156,7.948749511718749,10.062829577636718,9.667187753295895,10.415375772094723,0.7481880187988281,79.11160545654296,788.6102188976836,-0.1691334876963183,-0.4539558025272033,0.109957796078144,0.1624841007152294,-0.2038271442286125,0.1199337319139761,-0.0506278714318965,-0.4086202149516495,-0.1949173050128018,-0.280984686447026,-0.1056523738039315,0.1753323126430944,1.6306171538289005,0.447436838201641,-0.1191822746611493,-0.2960849859466876,-0.3851637849536939,0.178368681622943,0.0320421133667661,0.0655482132893253,0.1075176111724751,-0.0799387443661524,0.0578223584248503,0.0054624808650204,0.0728441808036564,0.0673816999386359,0.5571730482320826,0.0425861223554526,-0.1822482984063372,-0.1115540533561934,0.1480700209665257,-0.052092521250555,0.0914132849637106,0.1819306792917521,0.4695068919105357,-0.1743996939588227,0.0390367534988044,-0.0001998468609154,0.1412251150468693,0.1414249619077847,1.0888989295076068,0.3316412858833195,0.4526507552317901,0.0485178483786042,-0.3473502993335842,-0.2987553497405939,1,normal_operation,0.4867855664639622,weak_normal,2025-04-03 00:47:01.018787
0.9944915145874024,0.97941134725201,2.588131994628906,-0.2609679809570312,0.940921252441406,0.2238578552246093,1.7124527374267575,1.4885948822021484,8.798691101074219,15.58607967769874,-0.3991987779065569,0.1458043164027431,-0.1894887578252925,0.0529789356341649,-0.858022019958496,1.5603845123031184,0.7398083129882812,-4.161122485351562,-0.7829039428710938,-1.2802993377685548,0.6075286712646484,1.8878280090332031,10.809820495605468,25.36801290375279,0.2629495769781097,0.0261110943736486,-0.1477534766376476,-0.0713410426453254,9.127893829345702,1.0404638208687746,11.034875451660156,7.948749511718749,8.73285055541992,8.47786807861328,9.60194575805664,1.1240776794433582,73.02315063476561,675.2080857787536,-0.2052794313679548,-0.1757731058063851,0.3064139552862158,-0.1667944089898826,-0.1191087291055672,0.1613951310247866,0.1925191426818172,-0.3389402761124865,-0.1271692191624875,-0.2312894336994011,-0.040901990867348,0.1903874428320531,1.3712159283607357,0.3218822213412114,-0.4351430601650155,-0.1871225322932881,0.5269076520054182,-0.3893791228532542,-0.0527429173765843,0.1013602456042345,0.0719448699295372,-0.2347534459552678,-0.0752090353244884,-0.1032875192830995,0.052193338509067,0.1554808577921665,0.7973889750523708,0.1044457177787515,-0.1977798222178091,-0.1690470721890115,-0.0147411970814363,0.1537099857858797,0.2143857200469752,0.1821742404476473,0.52946095018515,-0.0022649310903743,0.1594777950104742,0.0858675345733087,0.3120275655092153,0.2261600309359065,1.7196156225565502,0.6331895267418979,-0.2388435495587017,-0.2291737839992606,-0.1546129409877268,-0.0865825594103367,1,normal_operation,0.665249266062268,strong_normal,2025-04-03 00:47:01.018787
