accel_x_mean,accel_x_std,accel_x_max,accel_x_min,accel_x_median,accel_x_q1,accel_x_q3,accel_x_iqr,accel_x_sum_abs,accel_x_sum_squares,accel_x_acf_lag1,accel_x_acf_lag2,accel_x_acf_lag3,accel_x_acf_lag4,accel_y_mean,accel_y_std,accel_y_max,accel_y_min,accel_y_median,accel_y_q1,accel_y_q3,accel_y_iqr,accel_y_sum_abs,accel_y_sum_squares,accel_y_acf_lag1,accel_y_acf_lag2,accel_y_acf_lag3,accel_y_acf_lag4,accel_z_mean,accel_z_std,accel_z_max,accel_z_min,accel_z_median,accel_z_q1,accel_z_q3,accel_z_iqr,accel_z_sum_abs,accel_z_sum_squares,accel_z_acf_lag1,accel_z_acf_lag2,accel_z_acf_lag3,accel_z_acf_lag4,gyro_x_mean,gyro_x_std,gyro_x_max,gyro_x_min,gyro_x_median,gyro_x_q1,gyro_x_q3,gyro_x_iqr,gyro_x_sum_abs,gyro_x_sum_squares,gyro_x_acf_lag1,gyro_x_acf_lag2,gyro_x_acf_lag3,gyro_x_acf_lag4,gyro_y_mean,gyro_y_std,gyro_y_max,gyro_y_min,gyro_y_median,gyro_y_q1,gyro_y_q3,gyro_y_iqr,gyro_y_sum_abs,gyro_y_sum_squares,gyro_y_acf_lag1,gyro_y_acf_lag2,gyro_y_acf_lag3,gyro_y_acf_lag4,gyro_z_mean,gyro_z_std,gyro_z_max,gyro_z_min,gyro_z_median,gyro_z_q1,gyro_z_q3,gyro_z_iqr,gyro_z_sum_abs,gyro_z_sum_squares,gyro_z_acf_lag1,gyro_z_acf_lag2,gyro_z_acf_lag3,gyro_z_acf_lag4,condition,label
1.269226155090332,0.847599325992498,2.43250888671875,-0.0957680664062499,1.408987677001953,0.5943605621337891,1.935113491821289,1.3407529296874998,10.345345373535157,18.63487720150659,-0.3838370116866451,0.0228401723082324,0.2205931881573433,-0.2875657616116875,-2.0009540374755854,1.3543193523100852,0.5386953735351562,-4.113238452148437,-2.175132208251953,-2.6952725189208984,-1.1510124481201172,1.5442600708007812,17.085023046874998,46.70398374505165,-0.0837593792941126,0.0235504638496148,-0.1364291880995887,0.0499052182227123,8.941744650268554,0.785063388262056,10.71884083251953,8.161833459472655,8.820238916015624,8.288127597045897,9.226654647827148,0.93852705078125,71.53395720214843,644.5689753135664,-0.4978859249614167,-0.2137089719034013,0.3560136515696248,-0.164398089884701,-0.1550811640703358,0.0902651241833348,-0.0472970904166402,-0.3265497707357329,-0.1634081166084767,-0.2031776419306375,-0.0702461716117565,0.132931470318881,1.2406493125626863,0.2575836807459462,-0.5070444167523572,0.146424906757063,-0.0671223878906183,0.0649724083692073,0.0214502297382509,0.0668194188232721,0.1409586525656489,-0.0988575805328085,0.026779479362661,-0.0135229709219407,0.0544915774095939,0.0680145483315346,0.4492557433377766,0.0393995767016288,-0.3897366935419749,-0.0918516331918009,0.015426466612598,0.120988085015028,-0.0420677642226877,0.1565507010599498,0.1430903524154129,-0.2823169988531286,-0.0088598775005819,-0.1515172283840115,0.0891650077784125,0.240682236162424,1.1284686079688524,0.2102225503124594,-0.4952767744714877,0.1385189288894133,-0.0033756030192575,-0.4063701458055985,gearbox,2
1.4131775299072264,2.7657917552236713,7.089231115722656,-3.5314474487304683,1.055842932128906,0.6655880615234375,1.7405846069335935,1.0749965454101562,18.36831513671875,77.1733981143834,-0.0748731075906098,-0.2716912303126267,0.1050887127529868,-0.1524769848857343,-2.1619640991210938,1.4880603748217824,0.5458779785156249,-4.8889597900390624,-2.327164013671875,-2.673724703979492,-1.6561889984130858,1.0175357055664065,18.38746875,55.10729956002581,0.0623557613277917,-0.2800498582044058,-0.1230660854190638,-0.120529167437881,8.826523695373535,1.4814750027680292,10.886434948730468,5.827486840820312,9.121908325195314,8.06367119140625,9.786299285888672,1.7226280944824222,70.61218956298828,640.8183098305361,0.2302099046810644,-0.202163034861858,-0.1623540655163372,-0.0904626380992117,-0.2034774122220106,0.1217583708587577,0.0596875957933938,-0.3890352225819422,-0.2127036756342707,-0.2682611029687467,-0.1669720522948009,0.1012890506739457,1.7471944893628728,0.4498252652699587,0.0402105429248282,-0.4975325051240186,-0.1428056696201095,0.0019541576109103,0.0192352603631054,0.1696820016866685,0.2924425731395079,-0.2386171519329652,0.0731439510950294,-0.1314659266721682,0.1144456356842082,0.2459115623563765,1.2255941823737275,0.2332958155010481,-0.5288152130881899,-0.2299986459884753,0.4634570546432754,-0.1172692321389661,-0.0829364472798832,0.3435655523041936,0.6051362948517744,-0.5415849930806832,-0.1272358347827927,-0.3123939514208934,0.0528261869019657,0.3652201383228591,2.2859816263907407,0.999325944139956,-0.4229240365879938,-0.2317089636990834,0.3969361444376255,-0.2575160227177542,gearbox,2
2.6321254501342772,2.221927476092656,7.113173132324218,0.2059013427734375,1.866280194091797,1.283890640258789,3.074154931640625,1.790264291381836,21.057003601074214,94.9203687540804,-0.0964275786802782,-0.1907565981341717,0.0751610325589899,-0.307214421193781,-0.6060322952270507,1.635492296304187,2.0470424194335934,-3.4668040039062498,-0.4908113403320312,-1.2820949890136717,0.1903390319824219,1.4724340209960936,10.838550915527344,24.33688155302808,-0.2311658903664244,-0.274657269718625,-0.1383141102992484,0.1856461006453845,9.2182749420166,1.9520973698846555,12.492944262695312,5.626373901367187,9.281122735595702,8.42100578918457,10.287884533691406,1.8668787445068364,73.7461995361328,710.298216384974,-0.2154584862766338,-0.1110478362050462,0.095264489472966,-0.2739438862181756,-0.2031276802154087,0.3266679909581029,0.104320061397829,-0.8593415019361393,-0.0817373661143908,-0.31715696827271,0.0484628637719798,0.3656198320446899,2.0700137853615184,1.1837826462903724,-0.3337145860765229,-0.2975530549092915,-0.1388190033767067,0.4462147074208913,0.118092840895914,0.1774515958658313,0.5715620222179904,-0.0495620215070145,0.0654831547599399,0.0468640888846568,0.1000899695084534,0.0532258806237965,1.043866770181341,0.363479903569584,-0.0427785773686818,-0.0405932593303598,0.0461713053924505,0.0165100509099234,-0.1664058195222074,0.501240154879023,0.4944211339046532,-1.0561240443174846,-0.112247320214139,-0.3651202148924015,0.2181994643094437,0.5833196792018452,3.298805517509893,2.2314607170720357,0.1044692115481248,-0.5884859785959279,-0.0839294260890582,0.1061700896860535,tempered_blade,1
1.316511637878418,1.127125223138292,2.6862942626953124,-0.59376201171875,1.4676456176757813,0.4584896179199218,2.242768405151367,1.7842787872314452,11.719617126464843,24.028913290430875,-0.1678302642353588,-0.515016195911841,0.1127118167586533,0.086535520142751,0.130184715270996,1.4822065946006846,2.602497204589844,-2.530671154785156,0.1328781921386718,-0.7601590270996094,0.9935936889648436,1.753752716064453,9.464279162597656,17.71107559334359,0.1579429715285915,-0.595748849423145,-0.2735139519559531,0.1812856145370114,10.09395419921875,0.9165907990558972,11.61906065673828,8.482656481933594,10.059238275146484,9.536703762817382,10.61589016113281,1.0791863983154286,80.75163359375,821.8244005507179,-0.0691400899602409,0.2128274363378644,-0.0742453420757717,-0.3219106231204978,-0.0730606815696481,0.1512420618689887,0.1244379787299773,-0.3114946405467742,-0.0340405819759199,-0.1819938746736071,0.0249808576144226,0.2069747322880297,1.0316094960451976,0.2256961957584362,-0.6548778005920491,0.3479875276136571,-0.2940334588686117,0.0929554887936911,0.0096925727543959,0.0901255859088624,0.1520168455363,-0.1390934151971053,0.0294441041748661,-0.025946784108847,0.0548912711314247,0.0808380552402717,0.5936784081592922,0.0657325376161199,0.0153876041836396,-0.3565342979173718,-0.0582875052567297,-0.2151996287133616,0.0749092650331154,0.2467270793004587,0.3951638596500139,-0.384238897919973,0.1047863707399649,-0.0454651608582492,0.2198315470069193,0.2652967078651685,1.7074915796610175,0.531885197183491,0.0316150511356463,-0.2590306828457814,-0.1454512879276477,-0.2871900518058568,tempered_blade,1
3.820547299194336,1.613417374971904,7.1586629638671875,1.687912170410156,3.4272996765136714,2.6599580444335937,4.712985968017578,2.053027923583984,30.564378393554687,137.5975783299389,-0.2332289318812437,-0.3600579098955222,0.4109079337671655,-0.2480801872516754,0.0427963546752929,2.010039394475047,1.9033903198242184,-4.410119458007812,0.9852139831542968,-0.9415198028564452,1.4796166259765624,2.4211364288330075,13.53442198486328,32.33671916252086,-0.0030185711809515,-0.113402220061897,-0.1630657269185403,-0.1627142513312561,9.77522610321045,1.8979645524062587,11.999738720703125,6.5385647338867185,9.85692823486328,8.537723120117187,11.64419977416992,3.1064766540527344,78.2018088256836,793.258518488621,0.5667802300431789,0.1682110716494229,0.0217378276593892,-0.2644961865217061,-0.2291577338496371,0.3353899011181099,0.5246646255231809,-0.5517105673670625,-0.3435367539135403,-0.4675417311115343,-0.0771075805031845,0.3904341506083498,2.882591121843459,1.319997222040934,-0.3848463443615807,-0.2952464944311714,0.3462817339586495,-0.0289365652210962,0.0464310873526735,0.2932800176967914,0.5854180712414567,-0.4316692195772235,0.066615620305127,-0.1760317766562983,0.201612174853467,0.3776439515097654,1.93958040080408,0.7053521172238553,-0.233223700401091,-0.2139213380389889,-0.2465715121587705,-0.0161453546509726,0.264730475092575,0.2058594696696218,0.5398529869527499,-0.0034640122558666,0.2657297093971519,0.0694467841680949,0.4634448704627691,0.3939980862946742,2.124771825252333,0.8996827655631874,-0.2531408853224228,-0.2284036057273447,0.0516683986589729,0.0908721597001622,tempered_blade,1
1.1878232986450197,1.293463119104004,3.2704794677734372,-0.737414111328125,1.22583125,0.115520230102539,2.1475988891601565,2.0320786590576176,11.44667813720703,24.67176823428955,0.0788503023545684,-0.3022421594642571,0.0459812581763841,-0.2126208921741675,-1.6322469818115235,0.7801569114671572,-0.5147533569335937,-2.9975404785156248,-1.5909470031738282,-1.9979612854003903,-1.0091559997558597,0.9888052856445312,13.057975854492188,26.183000129142407,0.3878724588390344,-0.4052865154022152,-0.5406043485145204,-0.0778433896704827,7.742249618530273,3.164556761990245,10.721235034179688,-0.3040636108398437,8.643067993164063,8.009203103637695,9.034519964599609,1.0253168609619134,62.546124169921875,559.6547892439228,-0.1213119798474102,-0.1671861715857142,-0.3832386124291594,0.0600798991583471,-0.0221163859413021,0.2548319584773751,0.5507779486827907,-0.354395100023276,-0.02624655440022,-0.1815275653314713,0.0395030628409403,0.2210306281724116,1.45754977227618,0.5234276927081541,-0.3393504740753396,-0.28146141624669,0.2306949004868881,-0.0744469804390535,0.1022716310734463,0.2534641623369519,0.6844088830148756,-0.2308897399775704,0.0812044411519499,0.0026313170020524,0.124537902160435,0.1219065851583825,1.540286372695148,0.5976285448927667,0.1441415888906015,-0.1321099385291697,-0.6492561648492658,-0.0622976308166841,0.0635346478660149,0.3672125416127747,0.5651669226686982,-0.5334578874034577,0.0752090353244884,-0.2069081166677246,0.3493989285003914,0.5563070451681161,2.6570306314902985,1.1110536175773786,-0.1803680092463459,-0.266040896813249,0.360392912203378,-0.3712666294668083,gearbox,2
1.8228852890014648,1.0484231605995402,3.4069489624023435,-0.0407014282226562,1.5981296081542968,1.379658706665039,2.367266891479492,0.9876081848144528,14.66448516845703,35.37681520431586,-0.4152525149189694,-0.3272533190770263,0.3234820610174175,-0.0522324247382127,-2.219125663757324,0.7791208576876147,-1.1372457885742189,-3.277662072753906,-2.157175695800781,-2.8945898071289062,-1.5975310577392576,1.2970587493896486,17.75300531005859,44.252384179442146,0.0428550018377039,-0.3070468016204845,-0.3492074818675202,0.1485294900950634,7.81437494354248,2.235648358631158,9.66539210205078,2.1595698974609374,8.43237824707031,7.804498861694336,8.960898263549804,1.1563994018554684,62.51499954833984,528.5006347337178,-0.1760489046640955,-0.1082413224938998,-0.2433099558969072,-0.0457499721839051,-0.0989408500581899,0.1883447070586783,0.2891117921242515,-0.2949739667111027,-0.1737335377557713,-0.2414816236060856,-0.0010991577350345,0.240382465871051,1.5336248106646353,0.3621041638980526,0.4188807500773155,-0.2353334895997663,-0.6078127121388175,-0.3563962742652602,0.1132632084237923,0.1833225492970004,0.4901577342051251,-0.1237718225269261,0.0757419602869294,-0.0185857580651304,0.2090398165174887,0.2276255745826191,1.2703598792187731,0.3714856917056205,-0.2284389571189964,-0.055497545601884,-0.32173602043653,0.0349962827404897,0.0581887443365284,0.3190758994470544,0.7736738142237459,-0.2705926496794262,-0.0868001532575805,-0.1543150844368268,0.2221630937175987,0.3764781781544256,1.9915405846420788,0.8415628766032696,0.1506796450590971,-0.1081672603986052,-0.3136800523754396,-0.2369504987453982,gearbox,2
0.3124433166503906,3.9014399450497472,5.181052392578125,-8.951920007324219,1.1001356628417969,-0.2178723510742187,2.1260510742187497,2.3439234252929686,21.916521997070312,122.55083576759417,-0.1093927733981122,-0.0496485356861825,-0.3736278265852046,-0.1494758962947257,-0.8756792572021483,2.063196855806507,3.337517114257812,-3.0837317382812497,-1.631648431396484,-2.203862628173828,-0.0161608612060547,2.1877017669677734,16.32366691894531,40.1887634184317,-0.1947624757663758,0.0760273857311242,-0.318676049836156,-0.0106538733610873,9.687239192199709,1.2956582567784771,11.662156286621093,7.594407666015624,9.963470208740231,8.880692507934569,10.277110626220702,1.3964181182861335,77.49791353759765,764.170667881986,0.3315408366796915,0.0812907501808008,-0.3079378837929757,-0.2633702475295466,-0.2543550922300515,0.3153927179561377,0.033574272633784,-0.984445636869168,-0.1476202145961616,-0.3286481627753445,-0.0242147779809136,0.3044333847944308,2.10198928310798,1.313352635864943,-0.3374882848615113,0.2725655766492495,-0.1982949650729797,-0.1274110330151912,-0.0047963246619691,0.0770782741324726,0.1136462482405468,-0.1156447168497006,0.0039969372183076,-0.0714785605874013,0.0546581164603567,0.126136677047758,0.5289280252227087,0.0477125205880289,0.1439510960659941,0.0133280997439478,-0.4132700621756394,-0.1764513873742521,-0.000649502297975,0.344819016931104,0.4107519148014136,-0.5297274126663706,0.0257802450580841,-0.2787197553566517,0.3032009958187859,0.5819207511754376,2.6050704476522997,0.9512046103245446,-0.4781244501431521,0.22329026758998,-0.3121815819239354,0.0186326358619228,tempered_blade,1
2.030881558227539,2.854812103529036,8.259995727539062,-1.5825672973632812,1.6328455322265625,0.3477577911376952,2.948459344482422,2.6007015533447264,20.55182705078125,98.19545640003676,-0.0719725050083427,-0.2932331644272778,0.2389789370246701,-0.1024437696954921,-1.5873557006835934,2.5067682980529136,2.0973206542968748,-5.272032055664062,-1.630451330566406,-3.2585084594726563,-0.049081134033203,3.2094273254394534,20.508731420898435,70.42868336492643,-0.5420450707450195,-0.1068116040851335,0.1607497925300794,0.2367704430563199,8.848071510314941,3.9868680573009607,15.33486163330078,1.4939818359375,9.859322436523438,7.447762814331053,10.726621987915038,3.278859173583985,70.78457208251953,753.4678908637893,0.2764967115786684,0.0027395716302848,-0.0789413174348102,-0.0742199048458604,0.0526596478512029,0.2182082448667287,0.3645206743096554,-0.4479234309316744,0.0785398163397448,0.0194184533189445,0.1403591119829027,0.1209406586639581,1.3171240446729726,0.4031030131170478,-0.0802471681867179,-0.0188139452278248,0.0589910501291326,0.0249493261209969,0.0579555896654605,0.2329117591427295,0.4012924967180855,-0.2953736604329334,0.0355727412429378,-0.1308330782792695,0.2612997706468609,0.3921328489261305,1.7018958675553864,0.4608539033634566,-0.2185216673287257,-0.4951087931044636,0.3888602941898261,0.1203094150037204,-0.1772308578217905,0.1426386465791561,0.1031209802323367,-0.3714486988213886,-0.1618093417211536,-0.2704594184388159,-0.1187423431938889,0.1517170752449269,1.6240888230389978,0.4140524836974493,0.2989251035986747,-0.2219537774631162,-0.4797964453782508,-0.3331957870317583,tempered_blade,1
2.3172879318237305,1.8675848918106872,5.683834741210937,-0.9935936889648436,2.4289175842285156,1.1402385406494142,3.2321722412109373,2.091933700561523,20.52549083251953,70.8615734967635,-0.4370592445392052,-0.1173127482869625,-0.0813217939500777,0.1535755261396237,-0.0867898101806641,1.2115758974489543,2.1356278808593747,-2.454056701660156,-0.0550666381835937,-0.5428852264404296,0.3004723083496093,0.8433575347900388,6.809109521484374,11.80358901144348,-0.2244906059303656,-0.0103547588069174,-0.4666394964609784,0.0695751294932125,9.35294878540039,1.7696656989105863,12.164938635253906,6.782773303222656,9.348160382080078,7.879916213989256,10.564414825439451,2.6844986114501967,74.82359028320312,724.8749413457866,-0.3974959960647038,-0.1783588441210786,-0.1004281350813371,0.1912263481822132,-0.1141458653928352,0.2218033552629493,0.2800520677627542,-0.3586584997228042,-0.2055758042616221,-0.271825038655071,0.0572561256522567,0.3290811643073277,1.8162082719989847,0.4978080559374511,-0.1419427056828289,-0.121604919785773,0.2721210559112506,-0.1722730185737767,0.0095593415137857,0.1833811724247655,0.2841822362216721,-0.2891117921242515,-0.0011324655451871,-0.1297672283543875,0.1686041349922766,0.2983713633466641,1.2784869848959983,0.2697602832804702,-0.0635642314671348,-0.0336486151726874,-0.3050447549304503,-0.036599350406574,-0.0606868300979708,0.2387816350806114,0.3773108734082397,-0.3058989284411436,-0.1085834610973571,-0.284115620601367,0.1061186831460673,0.3902343037474344,1.7514578890624009,0.4855964847928823,0.0595622796080981,-0.6929570478671344,-0.256405525458035,0.395127291536803,tempered_blade,1
